analysis_fs_hz,fold,subject,scenario,channel,window,evaluation,reference_rmssd_ms,predicted_rmssd_ms,reference_hr_bpm,predicted_hr_bpm,accepted_fraction,successive_pairs_n,quality_gate,sqi,sqi_spectral,sqi_hr_agreement,sqi_coverage,sqi_prominence,sqi_concentration_raw,sqi_gate_065,sqi_gate_075,rmssd30,rmssd60,hr30,hr60,base30,base60,sqi30,sqi60,cross_fs_consistent,gate_sqi065_consistency,gate_sqi075_consistency
60.000000000,4,subject10,sleep,ir,4,grouped_stable,46.752210972,44.718992414,66.666666667,66.415303651,1.000000000,63,True,0.951713174,1.000000000,0.935506985,0.984848485,0.886497227,0.701834702,True,True,45.029713537,44.718992414,66.42839493,66.415303651,True,True,0.951842982,0.951713174,True,True,True
60.000000000,4,subject10,sleep,red,4,grouped_stable,46.752210972,44.776281901,66.666666667,66.303900236,1.000000000,63,True,0.948081346,1.000000000,0.935506985,0.984848485,0.871969915,0.682203590,True,True,44.999714838,44.776281901,66.352380623,66.303900236,True,True,0.948670823,0.948081346,True,True,True
60.000000000,4,subject5,sit,ir,0,grouped_stable,22.235442285,19.044756627,95.238095238,94.600304884,1.000000000,93,True,0.869499468,1.000000000,0.760572218,0.968421053,0.749004600,0.675626866,True,True,17.028148306,19.044756627,94.741295609,94.600304884,True,True,0.864672283,0.869499468,True,True,True
60.000000000,4,subject5,sit,red,0,grouped_stable,22.235442285,21.147179099,95.238095238,95.028566827,1.000000000,93,True,0.871826533,1.000000000,0.760572218,0.968421053,0.758312860,0.662578336,True,True,20.213495931,21.147179099,95.181166612,95.028566827,True,True,0.871158007,0.871826533,True,True,True
60.000000000,4,subject5,sit,ir,1,grouped_stable,21.013711880,43.101222829,93.750000000,92.412544008,0.897727273,72,True,0.723198214,0.901741506,0.650008896,0.988764045,0.352278408,0.555783678,True,False,45.479438569,43.101222829,92.28734541,92.412544008,True,True,0.761357543,0.723198214,True,True,False
60.000000000,4,subject5,sit,red,1,grouped_stable,21.013711880,41.879747093,93.750000000,92.430218790,0.943181818,78,True,0.718535228,0.812741764,0.650008896,0.988764045,0.422626209,0.515733794,True,False,44.060683701,41.879747093,92.957874768,92.43021879,True,True,0.752665983,0.718535228,True,True,False
60.000000000,4,subject5,sit,ir,2,grouped_stable,25.733556091,70.071744857,90.225563910,89.572913391,0.920454545,75,True,0.685254823,0.458598775,0.894839317,0.988888889,0.398692312,0.356369449,True,False,37.168669048,70.071744857,89.004207673,89.572913391,True,True,0.706884303,0.685254823,False,False,False
60.000000000,4,subject5,sit,red,2,grouped_stable,25.733556091,37.193219132,90.225563910,89.815528062,0.837209302,63,True,0.696934106,0.435108686,1.000000000,0.966666667,0.385961071,0.345798909,True,False,35.859349797,37.193219132,89.629702901,89.815528062,True,True,0.683500902,0.696934106,True,True,False
60.000000000,4,subject5,sit,ir,3,grouped_stable,27.960055541,34.214655723,86.642599278,89.223680531,0.898876404,74,True,0.690068729,0.704702959,0.559625312,0.911111111,0.584835532,0.467116332,True,False,51.214768461,34.214655723,88.473629735,89.223680531,True,True,0.688831308,0.690068729,False,False,False
60.000000000,4,subject5,sit,red,3,grouped_stable,27.960055541,30.379743836,86.642599278,87.760914127,0.885057471,69,True,0.668434084,0.646435262,0.559625312,0.931818182,0.535857581,0.440895868,True,False,51.596753998,30.379743836,88.897660803,87.760914127,True,True,0.623682747,0.668434084,False,False,False
60.000000000,4,subject5,sit,ir,4,grouped_stable,27.380880988,,88.888888889,,0.047619048,0,False,0.418951874,0.358784953,0.134021359,0.671875000,0.511126185,0.311453229,False,False,,,,,False,False,0.427235467,0.418951874,False,False,False
60.000000000,4,subject5,sit,red,4,grouped_stable,27.380880988,,88.888888889,,0.732142857,29,False,0.522384002,0.442902728,0.446439399,0.877192982,0.323000900,0.349306227,False,False,110.415938644,,65.611166842,,True,False,0.521903149,0.522384002,False,False,False
60.000000000,4,subject5,sleep,ir,0,grouped_stable,31.527564793,30.712504572,81.081081081,80.220660611,1.000000000,80,True,0.839033868,1.000000000,0.818730753,0.951219512,0.586185208,0.737119980,True,True,55.273044058,30.712504572,79.52937869,80.220660611,True,True,0.904089462,0.839033868,False,False,False
60.000000000,4,subject5,sleep,red,0,grouped_stable,31.527564793,102.991719494,81.081081081,73.652933756,0.737704918,34,True,0.477880617,0.481521450,0.218039962,0.870967742,0.340993313,0.366684652,False,False,97.722202653,102.991719494,73.210427975,73.652933756,True,True,0.458750697,0.477880617,True,False,False
60.000000000,4,subject5,sleep,ir,1,grouped_stable,27.748873851,33.126268172,94.488188976,94.651997596,0.923076923,77,True,0.402177553,0.537339604,0.013930366,0.565217391,0.492222851,0.391802822,False,False,33.649257159,33.126268172,94.257959006,94.651997596,True,True,0.412933801,0.402177553,True,False,False
60.000000000,4,subject5,sleep,red,1,grouped_stable,27.748873851,,94.488188976,,0.661538462,29,False,0.509893149,0.753930002,0.060810063,0.787878788,0.436953744,0.489268501,False,False,118.088739025,,86.971586233,,True,False,0.504239544,0.509893149,False,False,False
60.000000000,4,subject5,sleep,ir,2,grouped_stable,29.840108893,36.952937293,83.333333333,84.221522802,0.952941176,78,True,0.849581936,1.000000000,0.972478826,0.976744186,0.449104732,0.616945764,True,True,38.635541365,36.952937293,84.502643552,84.221522802,True,True,0.804015407,0.849581936,True,True,True
60.000000000,4,subject5,sleep,red,2,grouped_stable,29.840108893,52.530550653,83.333333333,83.751550237,0.862500000,60,True,0.573381956,0.119012290,0.803979250,0.964285714,0.406250568,0.203555531,False,False,57.30179533,52.530550653,84.203656878,83.751550237,True,True,0.57565451,0.573381956,True,False,False
60.000000000,4,subject5,sleep,ir,3,grouped_stable,28.941965425,60.375492000,96.774193548,79.129299888,0.745762712,37,True,0.400179115,0.138360580,0.064123859,0.766666667,0.631565355,0.212262261,False,False,81.559548416,60.375492,79.678798304,79.129299888,True,True,0.386549059,0.400179115,False,False,False
60.000000000,4,subject5,sleep,red,3,grouped_stable,28.941965425,,96.774193548,,0.560000000,17,False,0.565464204,0.332558469,0.763057008,0.941176471,0.225064868,0.299651311,False,False,,,,,False,False,0.574209912,0.565464204,False,False,False
60.000000000,4,subject5,sleep,ir,4,grouped_stable,27.753866549,47.837604683,83.044982699,80.884914878,0.891891892,59,True,0.480395971,0.663819672,0.060810063,0.693333333,0.503620814,0.448718852,False,False,32.969501583,47.837604683,80.967072333,80.884914878,True,True,0.525641369,0.480395971,False,False,False
60.000000000,4,subject5,sleep,red,4,grouped_stable,27.753866549,,83.044982699,,0.489361702,13,False,0.733433137,0.863845787,0.670320046,0.888888889,0.510677826,0.538730604,False,False,,,,,False,False,0.735029705,0.733433137,False,False,False
60.000000000,5,subject1,sit,ir,0,grouped_stable,28.092511265,29.502603936,74.074074074,74.434020189,1.000000000,72,True,0.918934825,1.000000000,0.904837418,0.973684211,0.797217672,0.850727287,True,True,27.278020405,29.502603936,74.192021617,74.434020189,True,True,0.927213895,0.918934825,True,True,True
60.000000000,5,subject1,sit,red,0,grouped_stable,28.092511265,26.737328592,74.074074074,74.129950052,1.000000000,72,True,0.929084265,1.000000000,0.904837418,0.973684211,0.837815431,0.853685924,True,True,26.734408141,26.737328592,74.178845472,74.129950052,True,True,0.928245083,0.929084265,True,True,True
60.000000000,5,subject1,sit,ir,1,grouped_stable,28.653097564,24.224839905,75.235109718,74.952000055,1.000000000,73,True,0.900133418,1.000000000,0.904837418,0.986842105,0.708854148,0.877415644,True,True,24.056493372,24.224839905,74.940212674,74.952000055,True,True,0.899158559,0.900133418,True,True,True
60.000000000,5,subject1,sit,red,1,grouped_stable,28.653097564,24.456787757,75.235109718,74.931454112,1.000000000,73,True,0.894861299,1.000000000,0.904837418,0.986842105,0.687765671,0.880345438,True,True,24.358209218,24.456787757,74.933688072,74.931454112,True,True,0.89612712,0.894861299,True,True,True
60.000000000,5,subject1,sit,ir,2,grouped_stable,28.573385452,32.500061992,74.766355140,75.395302927,0.986301370,70,True,0.865453916,1.000000000,0.904837418,0.973684211,0.583294035,0.782159953,True,True,26.556740961,32.500061992,74.701918858,75.395302927,True,True,0.874543377,0.865453916,False,False,False
60.000000000,5,subject1,sit,red,2,grouped_stable,28.573385452,27.210084131,74.766355140,74.697667100,1.000000000,72,True,0.865939545,1.000000000,0.904837418,0.973684211,0.585236550,0.782156825,True,True,26.598771993,27.210084131,74.647331468,74.6976671,True,True,0.860610167,0.865939545,True,True,True
60.000000000,5,subject1,sit,ir,3,grouped_stable,27.379874621,26.357366538,74.074074074,74.470156833,1.000000000,72,True,0.945995020,1.000000000,0.948321950,1.000000000,0.835658130,0.824786188,True,True,26.303662143,26.357366538,74.439531558,74.470156833,True,True,0.937055467,0.94599502,True,True,True
60.000000000,5,subject1,sit,red,3,grouped_stable,27.379874621,26.413849218,74.074074074,74.376032159,1.000000000,72,True,0.946230371,1.000000000,0.948321950,1.000000000,0.836599534,0.826006366,True,True,26.336009029,26.413849218,74.419858852,74.376032159,True,True,0.937317131,0.946230371,True,True,True
60.000000000,5,subject1,sit,ir,4,grouped_stable,31.438132330,28.744728332,73.394495413,73.785664230,1.000000000,71,True,0.913000851,1.000000000,0.863346834,0.986301370,0.802355201,0.798155259,True,True,28.682103738,28.744728332,73.763665695,73.78566423,True,True,0.94925214,0.913000851,True,True,True
60.000000000,5,subject1,sit,red,4,grouped_stable,31.438132330,28.504325973,73.394495413,73.710662515,1.000000000,71,True,0.915482675,1.000000000,0.863346834,0.986301370,0.812282496,0.795526780,True,True,28.406407521,28.504325973,73.697156361,73.710662515,True,True,0.912403481,0.915482675,True,True,True
60.000000000,5,subject1,sleep,ir,0,grouped_stable,60.606502524,11.633679980,54.054054054,54.175909581,1.000000000,52,True,0.973807430,1.000000000,0.973492000,1.000000000,0.921737722,0.861460550,True,True,12.685905571,11.63367998,54.217812645,54.175909581,True,True,0.967561961,0.97380743,True,True,True
60.000000000,5,subject1,sleep,red,0,grouped_stable,60.606502524,11.325992475,54.054054054,54.275523640,1.000000000,52,True,0.970546047,1.000000000,0.973492000,1.000000000,0.908692187,0.864530290,True,True,12.234679396,11.325992475,54.22761099,54.27552364,True,True,0.964757691,0.970546047,True,True,True
60.000000000,5,subject1,sleep,ir,1,grouped_stable,88.538979796,51.446879782,54.669703872,54.411390114,1.000000000,53,True,0.889242375,1.000000000,0.946915466,0.981818182,0.628235853,0.844924786,True,True,49.777064887,51.446879782,54.525823159,54.411390114,True,True,0.889472949,0.889242375,True,True,True
60.000000000,5,subject1,sleep,red,1,grouped_stable,88.538979796,52.591778462,54.669703872,54.414815882,1.000000000,53,True,0.877254237,1.000000000,0.946915466,0.981818182,0.580283298,0.842927799,True,True,49.189266322,52.591778462,54.516082925,54.414815882,True,True,0.877577896,0.877254237,True,True,True
60.000000000,5,subject1,sleep,ir,2,grouped_stable,83.196361792,22.622966043,51.724137931,52.349064266,1.000000000,50,True,0.877771198,1.000000000,0.982759051,1.000000000,0.528325741,0.842870305,True,True,87.082294376,22.622966043,52.779601989,52.349064266,True,True,0.850106136,0.877771198,False,False,False
60.000000000,5,subject1,sleep,red,2,grouped_stable,83.196361792,23.763765582,51.724137931,52.359703328,1.000000000,50,True,0.894661952,1.000000000,0.982759051,1.000000000,0.595888758,0.829796612,True,True,23.509786576,23.763765582,52.279081916,52.359703328,True,True,0.87452611,0.894661952,True,True,True
60.000000000,5,subject1,sleep,ir,3,grouped_stable,89.765489679,37.211149900,51.835853132,51.653294388,1.000000000,50,True,0.835762458,1.000000000,0.866877900,0.961538462,0.514633473,0.852342057,True,True,36.302664098,37.2111499,51.551663437,51.653294388,True,True,0.835689894,0.835762458,True,True,True
60.000000000,5,subject1,sleep,red,3,grouped_stable,89.765489679,35.844538770,51.835853132,51.590064975,1.000000000,50,True,0.869876878,1.000000000,0.866877900,0.961538462,0.651091151,0.838088267,True,True,36.127597513,35.84453877,51.482166582,51.590064975,True,True,0.868029938,0.869876878,True,True,True
60.000000000,5,subject1,sleep,ir,4,grouped_stable,76.728565263,35.907584234,55.427251732,55.584970430,1.000000000,54,True,0.785904400,1.000000000,0.870696739,0.964285714,0.308635148,0.879040624,True,True,34.598734902,35.907584234,55.694682491,55.58497043,True,True,0.804593051,0.7859044,True,True,True
60.000000000,5,subject1,sleep,red,4,grouped_stable,76.728565263,34.360366419,55.427251732,55.586460679,1.000000000,54,True,0.805474953,1.000000000,0.940316779,1.000000000,0.281583032,0.872942958,True,True,114.145911812,34.360366419,56.011046379,55.586460679,True,True,0.813316351,0.805474953,False,False,False
60.000000000,5,subject4,sit,ir,0,grouped_stable,30.047581315,71.928382532,69.767441860,66.140889944,0.745762712,35,True,0.502893556,0.800286774,0.268262453,0.833333333,0.109691662,0.510129048,False,False,72.06471616,71.928382532,66.105162176,66.140889944,True,True,0.503486797,0.502893556,True,False,False
60.000000000,5,subject4,sit,red,0,grouped_stable,30.047581315,,69.767441860,,0.666666667,29,False,0.505246644,0.705991970,0.405903698,0.909090909,0.000000000,0.467696387,False,False,96.580714911,,63.532370303,,True,False,0.51510155,0.505246644,False,False,False
60.000000000,5,subject4,sit,ir,1,grouped_stable,23.879292038,,68.571428571,,0.666666667,31,False,0.612062707,0.328068368,0.775268813,0.852941176,0.491972472,0.297630766,False,False,89.447340675,,68.67942099,,True,False,0.611121908,0.612062707,False,False,False
60.000000000,5,subject4,sit,red,1,grouped_stable,23.879292038,,68.571428571,,0.311111111,10,False,0.570232605,0.695980065,0.514343029,0.913043478,0.157563848,0.463191029,False,False,,,,,False,False,0.554119917,0.570232605,False,False,False
60.000000000,5,subject4,sit,ir,2,grouped_stable,16.455231627,88.339981177,72.727272727,74.178739400,0.739130435,40,True,0.669321813,0.434645297,0.818730753,0.945945946,0.477965256,0.345590384,True,False,78.047263936,88.339981177,73.157093206,74.1787394,True,True,0.666798357,0.669321813,False,False,False
60.000000000,5,subject4,sit,red,2,grouped_stable,16.455231627,102.423645146,72.727272727,74.641780148,0.728571429,39,True,0.591007991,0.332755003,0.818730753,0.959459459,0.253086750,0.299739751,False,False,84.548924344,102.423645146,76.198007381,74.641780148,True,True,0.60646634,0.591007991,False,False,False
60.000000000,5,subject4,sit,ir,3,grouped_stable,24.906073556,,65.573770492,,0.423076923,16,False,0.581594769,0.927816506,0.419248549,0.905660377,0.073653643,0.567517428,False,False,,,,,False,False,0.555201049,0.581594769,False,False,False
60.000000000,5,subject4,sit,red,3,grouped_stable,24.906073556,124.287616856,65.573770492,64.482637188,0.724137931,34,True,0.609167444,0.963897019,0.470553248,0.915254237,0.086965272,0.583753658,False,False,154.851722621,124.287616856,63.641388981,64.482637188,True,True,0.634437691,0.609167444,False,False,False
60.000000000,5,subject4,sit,ir,4,grouped_stable,30.559302475,111.342803178,61.855670103,60.564908244,0.719298246,31,True,0.510810341,0.735452195,0.246596964,0.793103448,0.268088758,0.480953488,False,False,113.074559039,111.342803178,61.802461987,60.564908244,True,True,0.493110114,0.510810341,True,False,False
60.000000000,5,subject4,sit,red,4,grouped_stable,30.559302475,,61.855670103,,0.541666667,18,False,0.524064762,0.560389738,0.443288786,0.938775510,0.153805016,0.402175382,False,False,,,,,False,False,0.503958852,0.524064762,False,False,False
60.000000000,5,subject4,sleep,ir,0,grouped_stable,79.445191557,22.667536416,52.401746725,52.473196025,0.961538462,47,True,0.935584467,1.000000000,0.910175676,0.981132075,0.851030116,0.840842965,True,True,54.53991322,22.667536416,52.506618589,52.473196025,True,True,0.936008647,0.935584467,False,False,False
60.000000000,5,subject4,sleep,red,0,grouped_stable,79.445191557,27.881774856,52.401746725,52.464351685,0.961538462,47,True,0.950131018,1.000000000,0.982759051,0.981132075,0.836632944,0.833859571,True,True,57.254068272,27.881774856,52.390760817,52.464351685,True,True,0.94178699,0.950131018,False,False,False
60.000000000,5,subject4,sleep,ir,1,grouped_stable,86.602540378,30.661684326,48.780487805,49.137423650,0.979166667,45,True,0.940372394,1.000000000,0.873597850,0.980000000,0.907891725,0.819746409,True,True,37.127311455,30.661684326,48.933360157,49.13742365,True,True,0.939960212,0.940372394,False,False,False
60.000000000,5,subject4,sleep,red,1,grouped_stable,86.602540378,28.054637984,48.780487805,49.277781171,0.916666667,42,True,0.940384794,1.000000000,0.902992694,0.980000000,0.878546482,0.756041881,True,True,34.369547902,28.054637984,49.078674837,49.277781171,True,True,0.938463526,0.940384794,False,False,False
60.000000000,5,subject4,sleep,ir,2,grouped_stable,81.073252929,77.707169246,46.601941748,49.532460750,0.770833333,32,True,0.906902012,1.000000000,0.818730753,0.980000000,0.828877294,0.812308347,True,True,,77.707169246,,49.53246075,False,True,0.848018139,0.906902012,False,False,False
60.000000000,5,subject4,sleep,red,2,grouped_stable,81.073252929,,46.601941748,,0.553191489,20,False,0.872264767,1.000000000,0.818730753,0.960000000,0.710328314,0.813556187,False,False,120.74009281,,49.382707129,,True,False,0.880565787,0.872264767,False,False,False
60.000000000,5,subject4,sleep,ir,3,grouped_stable,59.268591661,75.568123961,47.808764940,47.871442520,1.000000000,46,True,0.934889860,1.000000000,0.938795231,1.000000000,0.800764210,0.829869748,True,True,70.783883906,75.568123961,47.774623393,47.87144252,True,True,0.935248974,0.93488986,True,True,True
60.000000000,5,subject4,sleep,red,3,grouped_stable,59.268591661,,47.808764940,,0.510638298,18,False,0.938085773,1.000000000,1.000000000,1.000000000,0.752343090,0.839554183,False,False,70.245595952,,47.924815325,,True,False,0.929201692,0.938085773,False,False,False
60.000000000,5,subject4,sleep,ir,4,grouped_stable,51.022160573,12.384915450,47.619047619,47.705969574,0.978723404,45,True,0.949375471,1.000000000,0.938795231,1.000000000,0.858706652,0.833867642,True,True,16.158837894,12.38491545,47.677180045,47.705969574,True,True,0.958176183,0.949375471,True,True,True
60.000000000,5,subject4,sleep,red,4,grouped_stable,51.022160573,,47.619047619,,0.586956522,22,False,0.961392441,1.000000000,1.000000000,0.979166667,0.866403098,0.853184501,False,False,14.605816049,,47.655598488,,True,False,0.950629812,0.961392441,False,False,False
60.000000000,-1,subject10,office,ir,0,office_stress,39.020141319,,87.591240876,,0.066666667,1,False,0.686256522,0.917112188,0.540432996,0.869565217,0.417915686,0.562700484,False,False,,,,,False,False,0.654558463,0.686256522,False,False,False
60.000000000,-1,subject10,office,red,0,office_stress,39.020141319,,87.591240876,,0.266666667,8,False,0.635310374,0.829337163,0.572947021,0.869565217,0.269392095,0.523201724,False,False,,,,,False,False,0.628769172,0.635310374,False,False,False
60.000000000,-1,subject10,office,ir,1,office_stress,56.157087006,,82.191780822,,0.333333333,6,False,0.468428853,0.339194376,0.464039670,0.875000000,0.195481365,0.302637469,False,False,,,,,False,False,0.467440511,0.468428853,False,False,False
60.000000000,-1,subject10,office,red,1,office_stress,56.157087006,,82.191780822,,0.666666667,28,False,0.436552346,0.329029906,0.436672659,0.918032787,0.062474033,0.298063458,False,False,142.058633275,,74.405372732,,True,False,0.407011335,0.436552346,False,False,False
60.000000000,-1,subject10,office,ir,2,office_stress,32.948694031,,80.000000000,,0.000000000,0,False,0.579207925,0.540888869,0.770777888,0.930232558,0.074932383,0.393399991,False,False,,,,,False,False,0.519842735,0.579207925,False,False,False
60.000000000,-1,subject10,office,red,2,office_stress,32.948694031,,80.000000000,,0.023255814,0,False,0.507927917,0.414260993,0.700784011,0.916666667,0.000000000,0.336417447,False,False,,,,,False,False,0.53328501,0.507927917,False,False,False
60.000000000,-1,subject10,office,ir,3,office_stress,47.684625713,110.749896591,87.912087912,77.860906978,0.714285714,32,True,0.424145563,0.409022511,0.146156557,0.781250000,0.360153183,0.334060130,False,False,117.030732774,110.749896591,75.846187916,77.860906978,True,True,0.430469378,0.424145563,False,False,False
60.000000000,-1,subject10,office,red,3,office_stress,47.684625713,,87.912087912,,0.088888889,2,False,0.584768860,0.470059317,0.606530660,0.920000000,0.342485464,0.361526693,False,False,,,,,False,False,0.58599911,0.58476886,False,False,False
60.000000000,-1,subject10,office,ir,4,office_stress,32.487003638,,77.419354839,,0.652173913,32,False,0.599722076,0.274762079,0.904837418,0.921052632,0.298236176,0.273642935,False,False,71.076627468,,78.800105832,,True,False,0.563053389,0.599722076,False,False,False
60.000000000,-1,subject10,office,red,4,office_stress,32.487003638,76.394938391,77.419354839,79.338351165,0.718309859,35,True,0.607920503,0.249216090,0.904837418,0.947368421,0.330260084,0.262147240,False,False,81.566818364,76.394938391,79.741796837,79.338351165,True,True,0.609481774,0.607920503,True,False,False
60.000000000,-1,subject11,office,ir,0,office_stress,14.493480452,,83.916083916,,0.562500000,16,False,0.510045991,0.604130173,0.251227758,0.857142857,0.327683178,0.421858578,False,False,,,,,False,False,0.482773178,0.510045991,False,False,False
60.000000000,-1,subject11,office,red,0,office_stress,14.493480452,,83.916083916,,0.711864407,28,False,0.446567148,0.581804946,0.084867279,0.700000000,0.419596367,0.411812226,False,False,80.028145688,,71.140292585,,True,False,0.443289953,0.446567148,False,False,False
60.000000000,-1,subject11,office,ir,1,office_stress,33.864224696,,76.923076923,,0.404255319,12,False,0.652316786,0.676120622,0.511492409,0.916666667,0.504987446,0.454254280,False,False,,,,,False,False,0.560052652,0.652316786,False,False,False
60.000000000,-1,subject11,office,red,1,office_stress,33.864224696,,76.923076923,,0.540000000,19,False,0.611781114,0.784837190,0.348350733,0.862745098,0.451191437,0.503176735,False,False,,,,,False,False,0.612019921,0.611781114,False,False,False
60.000000000,-1,subject11,office,ir,2,office_stress,26.333657901,56.873461076,68.181818182,64.923852778,0.888888889,51,True,0.662530534,0.949622604,0.357517335,0.843750000,0.499232197,0.577330172,True,False,63.832272168,56.873461076,64.995599615,64.923852778,True,True,0.662325401,0.662530534,False,False,False
60.000000000,-1,subject11,office,red,2,office_stress,26.333657901,63.692792667,68.181818182,64.628584454,0.885245902,49,True,0.604975974,0.689809256,0.400200554,0.870967742,0.458926346,0.460414165,False,False,78.978303879,63.692792667,64.662638733,64.628584454,True,True,0.586316445,0.604975974,False,False,False
60.000000000,-1,subject11,office,ir,3,office_stress,34.294844564,110.880080768,84.210526316,63.103001892,0.854838710,46,True,0.794019210,0.975392753,0.729212953,0.952380952,0.519090180,0.588926739,True,True,120.036859259,110.880080768,63.650184805,63.103001892,True,True,0.762664659,0.79401921,True,True,True
60.000000000,-1,subject11,office,red,3,office_stress,34.294844564,102.885316543,84.210526316,63.692266673,0.825396825,42,True,0.793072938,1.000000000,0.729212953,0.937500000,0.505578800,0.601479053,True,True,99.519865599,102.885316543,63.494656458,63.692266673,True,True,0.815932039,0.793072938,True,True,True
60.000000000,-1,subject11,office,ir,4,office_stress,32.831641242,50.972457966,62.500000000,63.001119702,0.950819672,55,True,0.890451657,1.000000000,0.993127175,1.000000000,0.568679452,0.652416131,True,True,52.711495985,50.972457966,62.916916165,63.001119702,True,True,0.88491068,0.890451657,True,True,True
60.000000000,-1,subject11,office,red,4,office_stress,32.831641242,86.959025865,62.500000000,64.177815074,0.741935484,34,True,0.688041607,0.552357812,0.665713054,0.920634921,0.613460643,0.398561015,True,False,93.928182551,86.959025865,64.108095032,64.177815074,True,True,0.687380697,0.688041607,True,True,False
60.000000000,-1,subject12,office,ir,0,office_stress,20.735247649,31.812482597,107.142857143,108.463775874,0.971428571,98,True,0.616446871,0.237882893,0.913100716,0.963636364,0.351167512,0.257047302,False,False,33.558637056,31.812482597,108.945515725,108.463775874,True,True,0.553762413,0.616446871,True,False,False
60.000000000,-1,subject12,office,red,0,office_stress,20.735247649,73.249246681,107.142857143,83.296324701,0.794520548,44,True,0.417981377,0.328008023,0.240247183,0.864864865,0.238805436,0.297603610,False,False,95.467159489,73.249246681,85.984257199,83.296324701,True,True,0.390972827,0.417981377,False,False,False
60.000000000,-1,subject12,office,ir,1,office_stress,20.751505969,,99.173553719,,0.365853659,10,False,0.642262818,0.786597749,0.421108455,0.952380952,0.408964117,0.503968987,False,False,,,,,False,False,0.636324691,0.642262818,False,False,False
60.000000000,-1,subject12,office,red,1,office_stress,20.751505969,,99.173553719,,0.100000000,1,False,0.704962012,0.698872918,0.850569026,0.975609756,0.294796346,0.464492813,False,False,,,,,False,False,0.672320633,0.704962012,False,False,False
60.000000000,-1,subject12,office,ir,2,office_stress,30.639443699,,104.347826087,,0.073170732,1,False,0.655313435,0.657025963,0.572947021,0.952380952,0.438899802,0.445661683,False,False,,,,,False,False,0.618857257,0.655313435,False,False,False
60.000000000,-1,subject12,office,red,2,office_stress,30.639443699,,104.347826087,,0.069767442,1,False,0.487566294,0.140429407,0.676891759,0.909090909,0.223853100,0.213193233,False,False,,,,,False,False,0.480645045,0.487566294,False,False,False
60.000000000,-1,subject12,office,ir,3,office_stress,13.318058780,,116.504854369,,0.297872340,10,False,0.599985488,0.446384235,0.759325549,0.916666667,0.277565502,0.350872906,False,False,,,,,False,False,0.588588744,0.599985488,False,False,False
60.000000000,-1,subject12,office,red,3,office_stress,13.318058780,,116.504854369,,0.361702128,11,False,0.564619579,0.454946354,0.628219994,0.916666667,0.258645300,0.354725859,False,False,,,,,False,False,0.588383432,0.564619579,False,False,False
60.000000000,-1,subject12,office,ir,4,office_stress,26.855847764,48.036909658,93.023255814,96.885074297,0.911111111,75,True,0.597308977,0.213583898,0.818730753,0.928571429,0.428349829,0.246112754,False,False,45.547572698,48.036909658,95.714545405,96.885074297,True,True,0.57982614,0.597308977,True,False,False
60.000000000,-1,subject12,office,red,4,office_stress,26.855847764,,93.023255814,,0.108695652,2,False,0.551534951,0.579678662,0.508991137,0.851063830,0.266406174,0.410855398,False,False,,,,,False,False,0.552196904,0.551534951,False,False,False
60.000000000,-1,subject1,office,ir,0,office_stress,31.356247953,73.264454937,71.005917160,84.635928455,0.913580247,68,True,0.702792928,0.553120097,0.981982474,1.000000000,0.276069142,0.398904044,True,False,59.242284976,73.264454937,86.019973386,84.635928455,True,True,0.606595494,0.702792928,False,False,False
60.000000000,-1,subject1,office,red,0,office_stress,31.356247953,49.046591701,71.005917160,85.788528106,0.902439024,67,True,0.552224294,0.531197095,0.689748272,0.987951807,0.000000000,0.389038693,False,False,70.122088679,49.046591701,87.020796543,85.788528106,True,True,0.612317371,0.552224294,False,False,False
60.000000000,-1,subject1,office,ir,1,office_stress,57.912919543,64.733944392,71.428571429,69.561680001,0.873015873,51,True,0.508219870,0.412091378,0.248465114,0.843750000,0.528572989,0.335441120,False,False,80.707716623,64.733944392,69.216294512,69.561680001,True,True,0.52001818,0.50821987,False,False,False
60.000000000,-1,subject1,office,red,1,office_stress,57.912919543,75.284263601,71.428571429,67.798517773,0.819672131,43,True,0.556296038,0.422820327,0.318079303,0.870967742,0.613316778,0.340269147,False,False,73.49111838,75.284263601,68.712677468,67.798517773,True,True,0.515395022,0.556296038,True,False,False
60.000000000,-1,subject1,office,ir,2,office_stress,44.851716473,43.698910723,76.824583867,78.357586137,0.927536232,58,True,0.564527480,0.886278394,0.127508217,0.800000000,0.444323310,0.548825277,False,False,41.158886695,43.698910723,79.356790813,78.357586137,True,True,0.538587346,0.56452748,True,False,False
60.000000000,-1,subject1,office,red,2,office_stress,44.851716473,50.698824914,76.824583867,77.964907609,0.913043478,57,True,0.556654931,0.609185742,0.174306720,0.800000000,0.643127264,0.424133584,False,False,52.989097991,50.698824914,77.831761356,77.964907609,True,True,0.494124457,0.556654931,True,False,False
60.000000000,-1,subject1,office,ir,3,office_stress,50.470847542,,79.207920792,,0.377358491,11,False,0.692863720,0.575801474,0.818730753,0.888888889,0.488033766,0.409110663,False,False,,,,,False,False,0.687416904,0.69286372,False,False,False
60.000000000,-1,subject1,office,red,3,office_stress,50.470847542,,79.207920792,,0.603773585,26,False,0.631576821,0.542362248,0.763057008,0.888888889,0.331999140,0.394063012,False,False,,,,,False,False,0.643486885,0.631576821,False,False,False
